Wavenumber, Raw Data , Baseline Subtracted, Baseline , Fine Filter , Thresholded 
cm-1, counts, counts, counts, counts, counts
Data from RamanShift Node
Date: Thu Jan 23 12:06:25 GMT 2014
User: Ion2
Spectrometer: V532-0003
Autoset integration time: false
Trigger mode: 0
Integration Time (sec): 3.000000E1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Stray light correction enabled: false
XAxis mode: Wavelengths
Storing dark spectrum: false
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
9.963100e+02,2056,-3.023097e+01,2.086231e+03,-9.224454e+01,1.961199e+01,2.693531e-01,9.477600e+01,1419,Location of 2D,2.689596e+03
1.001700e+03,1944,-1.391426e+02,2.083143e+03,-1.285484e+02,8.500355e+00,2.734792e-01,1.008400e+02,1412,Scale of 2D,1.659675e+01
1007,2003,-7.712908e+01,2.080129e+03,-1.078772e+02,1.235226e+01,2.776395e-01,1.068900e+02,1499,Area of 2D,3.501777e+04
1.012400e+03,1976,-1.010825e+02,2.077082e+03,-1.077081e+02,5.543873e+00,2.819873e-01,1.129400e+02,1513,Height of 2D,6.716074e+02
1.017800e+03,1958,-1.160598e+02,2.074060e+03,-1.062814e+02,1.694948e+00,2.864491e-01,1.189800e+02,1558,Location of G,1.598069e+03
1.023100e+03,2034,-3.711629e+01,2.071116e+03,-1.038853e+02,2.926756e+00,2.909431e-01,1.250300e+02,1499,Scale of G,2.393806e+01
1.028400e+03,1815,-2.531958e+02,2.068196e+03,-1.066476e+02,1.148580e+00,2.955551e-01,1.310600e+02,1432,Area of G,9.749987e+03
1.033800e+03,2045,-2.024391e+01,2.065244e+03,-9.686972e+01,4.440580e-01,3.003799e-01,1.370900e+02,1374,Height of G,1.296478e+02
1.039100e+03,1940,-1.223698e+02,2.062370e+03,-7.398010e+01,-5.720850e-01,3.052435e-01,1.431200e+02,1518,Location of D,0
1.044500e+03,1963,-9.646511e+01,2.059465e+03,-6.382783e+01,-1.531000e+00,3.103343e-01,1.491400e+02,1410,Scale of D,0
1.049800e+03,2024,-3.263732e+01,2.056637e+03,-3.969119e+01,-3.082386e+00,3.154689e-01,1.551600e+02,1408,Area of D,0
1.055100e+03,2098,4.416759e+01,2.053832e+03,-3.472826e+01,-3.506578e+00,3.207455e-01,1.611700e+02,1373,Height of D,0
1.060400e+03,2085,3.394962e+01,2.051050e+03,-6.074031e+00,-3.718953e+00,3.261696e-01,1.671800e+02,1450,Location of D+Dpp,0
1.065800e+03,1964,-8.423934e+01,2.048239e+03,-1.187900e+01,-3.327253e+00,3.318538e-01,1.731800e+02,1522,Scale of D+Dpp,0
1.071100e+03,2060,1.449660e+01,2.045503e+03,-3.727827e+01,-4.539188e-01,3.375936e-01,1.791800e+02,1604,Area of D+Dpp,0
1.076400e+03,2121,7.820975e+01,2.042790e+03,-2.598612e+01,-3.964863e-01,3.434993e-01,1.851700e+02,1388,Height of D+Dpp,0
1.081700e+03,1903,-1.370999e+02,2.040100e+03,-4.585966e+01,8.278803e-01,3.495775e-01,1.911600e+02,1461,Location of Dp,0
1087,1827,-2.104323e+02,2.037432e+03,-4.976342e+01,2.130207e+00,3.558352e-01,1.971400e+02,1355,Scale of Dp,0
1.092300e+03,2158,1.232126e+02,2.034787e+03,-6.268990e+01,3.322109e+00,3.622799e-01,2.031200e+02,1429,Area of Dp,0
1.097600e+03,1927,-1.051652e+02,2.032165e+03,-7.664593e+01,2.024423e+00,3.689194e-01,2.091000e+02,1555,Height of Dp,0
1.102900e+03,1918,-1.115656e+02,2.029566e+03,-8.033888e+01,3.298164e+00,3.757618e-01,2.150700e+02,1455,Location of D+Dp,0
1.108200e+03,1951,-7.598877e+01,2.026989e+03,-3.519727e+01,5.229320e-01,3.828158e-01,2.210300e+02,1414,Scale of D+Dp,0
1.113400e+03,2005,-1.948251e+01,2.024483e+03,-4.993537e+01,9.881243e-01,3.899513e-01,2.269900e+02,1404,Area of D+Dp,0
1.118700e+03,1859,-1.629505e+02,2.021950e+03,-4.484549e+01,-6.279364e-01,3.974519e-01,2.329500e+02,1362,Height of D+Dp,0
1124,2125,1.055590e+02,2.019441e+03,-4.577808e+01,4.133209e-02,4.051930e-01,2.389000e+02,1371,Ratio of G to 2D,5.180245e+00
1.129300e+03,2037,2.004592e+01,2.016954e+03,-1.487596e+01,-2.060826e+00,4.131850e-01,2.448500e+02,1414,Scale of D to G,0
1.134500e+03,1945,-6.953600e+01,2.014536e+03,-3.710118e+00,-4.444354e-01,4.212812e-01,2.507900e+02,1541,Ratio of D to 2D,0
1.139800e+03,1894,-1.180937e+02,2.012094e+03,1.114761e+01,-9.423218e-01,4.298047e-01,2.567300e+02,1453,No Layers,3
1.145100e+03,2150,1.403261e+02,2.009674e+03,-1.588048e+01,8.045041e-01,4.386150e-01,2.626600e+02,1530,Date of Analysis,240618
1.150300e+03,2066,5.867837e+01,2.007322e+03,-1.136568e+01,-9.952414e-01,4.475508e-01,2.685900e+02,1291
1.155600e+03,1946,-5.894633e+01,2.004946e+03,-1.900933e+01,9.026165e-01,4.569696e-01,2.745100e+02,1427
1.160800e+03,1919,-8.363764e+01,2.002638e+03,2.860436e+01,-1.566520e+00,4.665307e-01,2.804300e+02,1419
1166,2052,5.164950e+01,2.000351e+03,4.481613e+00,-1.247895e+00,4.764237e-01,2.863400e+02,1300
1.171300e+03,1875,-1.230415e+02,1.998042e+03,5.143286e-02,-2.982526e+00,4.868651e-01,2.922500e+02,1465
1.176500e+03,2211,2.152021e+02,1.995798e+03,1.673604e+01,-3.725328e+00,4.974782e-01,2.981600e+02,1518
1.181800e+03,1965,-2.853318e+01,1.993533e+03,3.811333e+01,-5.325076e+00,5.086901e-01,3.040600e+02,1345
1187,2019,2.766711e+01,1.991333e+03,2.818331e+01,-1.700686e+00,5.200971e-01,3.099600e+02,1467
1.192200e+03,2047,5.784595e+01,1.989154e+03,3.193982e+01,-1.773916e+00,5.319275e-01,3.158500e+02,1542
1.197400e+03,2053,6.600336e+01,1.986997e+03,-2.246229e+01,1.466812e+00,5.442030e-01,3.217400e+02,1459
1.202600e+03,1967,-1.786062e+01,1.984861e+03,-3.360629e+01,3.462634e+00,5.569469e-01,3.276200e+02,1385
1.207800e+03,1886,-9.674599e+01,1.982746e+03,-5.034316e+01,5.140099e+00,5.701838e-01,3.335000e+02,1450
1.213100e+03,1815,-1.656127e+02,1.980613e+03,-7.410144e+01,5.833893e+00,5.842101e-01,3.393700e+02,1472
1.218300e+03,1872,-1.065412e+02,1.978541e+03,-9.731517e+01,6.246192e+00,5.985250e-01,3.452400e+02,1553
1.223500e+03,1887,-8.949095e+01,1.976491e+03,-8.240737e+01,1.944388e+00,6.134184e-01,3.511000e+02,1524
1.228700e+03,1866,-1.084620e+02,1.974462e+03,-6.823514e+01,1.158788e-01,6.289225e-01,3.569600e+02,1577
1.233800e+03,1876,-9.649279e+01,1.972493e+03,-2.151848e+01,-2.100074e+00,6.447550e-01,3.628200e+02,1798
1239,2057,8.649401e+01,1.970506e+03,-3.251576e+00,-4.740658e+00,6.615734e-01,3.686700e+02,1653
1.244200e+03,1971,2.459593e+00,1.968540e+03,-5.868180e+00,-4.585480e+00,6.791132e-01,3.745100e+02,1807
1.249400e+03,2128,1.614040e+02,1.966596e+03,1.949413e+01,-3.744443e+00,6.974173e-01,3.803500e+02,2012
1.254600e+03,1986,2.132716e+01,1.964673e+03,2.112657e+01,-2.234311e+00,7.165314e-01,3.861900e+02,2114
1.259700e+03,1855,-1.078072e+02,1.962807e+03,-1.340997e+01,1.512681e+00,7.361126e-01,3.920200e+02,2129
1.264900e+03,2030,6.907413e+01,1.960926e+03,-3.382467e+01,3.500497e+00,7.569811e-01,3.978500e+02,2197
1.270100e+03,1874,-8.506568e+01,1.959066e+03,-5.054609e+01,2.434963e+00,7.788189e-01,4.036800e+02,2342
1.275200e+03,1802,-1.552618e+02,1.957262e+03,-7.557905e+01,4.226726e+00,8.012380e-01,4.094900e+02,2298
1.280400e+03,1815,-1.404433e+02,1.955443e+03,-4.791822e+01,2.671967e+00,8.251836e-01,4.153100e+02,2386
1.285600e+03,1998,4.435405e+01,1.953646e+03,-4.256398e+01,6.065895e-01,8.502988e-01,4.211200e+02,2479
1.290700e+03,1798,-1.539036e+02,1.951904e+03,-2.266384e+01,-6.789189e-01,8.761430e-01,4.269200e+02,2422
1.295800e+03,2036,8.581863e+01,1.950181e+03,1.050625e+01,-1.735993e+00,9.032682e-01,4.327300e+02,2247
1301,2055,1.065538e+02,1.948446e+03,1.636526e+01,-3.042055e+00,9.323350e-01,4.385200e+02,2231
1.306100e+03,2001,5.423525e+01,1.946765e+03,-7.372405e+00,-9.113679e-01,9.623218e-01,4.443100e+02,2364
1.311300e+03,2022,7.692892e+01,1.945071e+03,1.029825e+01,-1.200965e+00,9.945127e-01,4.501000e+02,2257
1.316400e+03,1844,-9.943029e+01,1.943430e+03,1.810208e+00,-4.134092e-01,1.027784e+00,4.558900e+02,2479
1.321500e+03,1820,-1.218096e+02,1.941810e+03,2.582875e+00,2.602636e-01,1.062863e+00,4.616600e+02,2326
1.326600e+03,1910,-3.020899e+01,1.940209e+03,3.763924e+00,-7.437034e-02,1.099884e+00,4.674400e+02,2296
1.331800e+03,1965,2.640235e+01,1.938598e+03,-7.079823e+00,-6.907549e-01,1.139784e+00,4.732100e+02,2450
1.336900e+03,2049,1.119625e+02,1.937038e+03,-4.229376e+00,1.826581e-01,1.181193e+00,4.789700e+02,2435
1342,1998,6.250259e+01,1.935497e+03,1.045814e+01,-3.436761e-01,1.225035e+00,4.847300e+02,2309
