Wavenumber, Raw Data , Baseline Subtracted, Baseline , Fine Filter , Thresholded 
cm-1, counts, counts, counts, counts, counts
Data from RamanShift Node
Date: Mon Dec 02 14:34:52 GMT 2013
User: Ion2
Spectrometer: V532-0003
Autoset integration time: false
Trigger mode: 0
Integration Time (sec): 2.000000E1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Stray light correction enabled: false
XAxis mode: Wavelengths
Storing dark spectrum: false
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
9.963100e+02,1950,-9.114848e+01,2.041148e+03,-2.655606e+02,4.081982e+01,1.608672e+01,9.477600e+01,1467,Location of 2D,2.702428e+03
1.001700e+03,1737,-3.045153e+02,2.041515e+03,-3.366829e+02,4.051839e+01,1.641338e+01,1.008400e+02,1357,Scale of 2D,2.915092e+01
1007,1732,-3.098697e+02,2.041870e+03,-3.384677e+02,3.571611e+01,1.674609e+01,1.068900e+02,1410,Area of 2D,8.686886e+05
1.012400e+03,1693,-3.492245e+02,2.042224e+03,-2.789258e+02,1.240916e+01,1.709743e+01,1.129400e+02,1431,Height of 2D,9.485539e+03
1.017800e+03,1687,-3.555731e+02,2.042573e+03,-2.909861e+02,7.151194e+00,1.746192e+01,1.189800e+02,1484,Location of G,1.585875e+03
1.023100e+03,1815,-2.279094e+02,2.042909e+03,-2.834682e+02,1.683600e+00,1.783315e+01,1.250300e+02,1391,Scale of G,1.648140e+01
1.028400e+03,1729,-3.142399e+02,2.043240e+03,-2.578025e+02,-1.783038e+00,1.821848e+01,1.310600e+02,1413,Area of G,5.391105e+05
1.033800e+03,1868,-1.755708e+02,2.043571e+03,-2.298444e+02,-2.623913e+00,1.862642e+01,1.370900e+02,1468,Height of G,1.041199e+04
1.039100e+03,1792,-2.518900e+02,2.043890e+03,-2.227370e+02,-9.780806e-01,1.904271e+01,1.431200e+02,1402,Location of D,1.352922e+03
1.044500e+03,1914,-1.302097e+02,2.044210e+03,-2.176242e+02,-1.965980e+00,1.948404e+01,1.491400e+02,1482,Scale of D,2.267883e+01
1.049800e+03,1891,-1.535181e+02,2.044518e+03,-2.092210e+02,-2.386462e+00,1.993507e+01,1.551600e+02,1404,Area of D,9.077667e+04
1.055100e+03,1739,-3.058213e+02,2.044821e+03,-1.942404e+02,-1.941712e+00,2.040489e+01,1.611700e+02,1417,Height of D,1.274101e+03
1.060400e+03,1853,-1.921194e+02,2.045119e+03,-1.888260e+02,-1.162221e+00,2.089466e+01,1.671800e+02,1437,Location of D+Dpp,2.459476e+03
1.065800e+03,1790,-2.554180e+02,2.045418e+03,-2.062629e+02,-1.080687e+00,2.141551e+01,1.731800e+02,1358,Scale of D+Dpp,1.685005e+01
1.071100e+03,1975,-7.070610e+01,2.045706e+03,-2.008378e+02,-1.501194e+00,2.194953e+01,1.791800e+02,1406,Area of D+Dpp,2.221859e+04
1.076400e+03,1832,-2.139895e+02,2.045989e+03,-1.872651e+02,-1.121746e+00,2.250766e+01,1.851700e+02,1478,Height of D+Dpp,4.197255e+02
1.081700e+03,1794,-2.522682e+02,2.046268e+03,-1.896877e+02,-6.851110e-01,2.309152e+01,1.911600e+02,1430,Location of Dp,0
1087,1931,-1.155424e+02,2.046542e+03,-1.981050e+02,1.922981e-01,2.370290e+01,1.971400e+02,1387,Scale of Dp,0
1.092300e+03,1836,-2.108122e+02,2.046812e+03,-2.106607e+02,1.840176e-01,2.434372e+01,2.031200e+02,1320,Area of Dp,0
1.097600e+03,1838,-2.090777e+02,2.047078e+03,-2.004971e+02,2.695936e-01,2.501611e+01,2.091000e+02,1394,Height of Dp,0
1.102900e+03,1733,-3.143389e+02,2.047339e+03,-2.086151e+02,1.155170e+00,2.572240e+01,2.150700e+02,1379,Location of D+Dp,0
1.108200e+03,1889,-1.585960e+02,2.047596e+03,-2.254432e+02,2.118297e+00,2.646515e+01,2.210300e+02,1425,Scale of D+Dp,0
1.113400e+03,1905,-1.428444e+02,2.047844e+03,-2.154102e+02,7.508514e-01,2.723206e+01,2.269900e+02,1347,Area of D+Dp,0
1.118700e+03,1739,-3.090938e+02,2.048094e+03,-2.300870e+02,1.260920e+00,2.805568e+01,2.329500e+02,1347,Height of D+Dp,0
1124,1815,-2.333393e+02,2.048339e+03,-2.030457e+02,1.028170e+00,2.892509e+01,2.389000e+02,1413,Ratio of G to 2D,9.110206e-01
1.129300e+03,1908,-1.405812e+02,2.048581e+03,-2.065722e+02,5.464406e-01,2.984412e+01,2.448500e+02,1409,Scale of D to G,1.223686e-01
1.134500e+03,1737,-3.118151e+02,2.048815e+03,-2.156667e+02,1.340821e-01,3.079814e+01,2.507900e+02,1439,Ratio of D to 2D,7.444889e+00
1.139800e+03,1924,-1.250500e+02,2.049050e+03,-1.963292e+02,-4.129711e-01,3.182851e+01,2.567300e+02,1328,No Layers,2
1.145100e+03,1866,-1.832817e+02,2.049282e+03,-1.917020e+02,-1.257965e+00,3.292272e+01,2.626600e+02,1317,Date of Analysis,240618
1.150300e+03,1843,-2.065058e+02,2.049506e+03,-1.940711e+02,-3.438099e-01,3.406406e+01,2.685900e+02,1442
1.155600e+03,1876,-1.737311e+02,2.049731e+03,-1.818663e+02,-9.071717e-01,3.530303e+01,2.745100e+02,1423
1.160800e+03,1849,-2.009493e+02,2.049949e+03,-1.822293e+02,-9.154646e-01,3.660011e+01,2.804300e+02,1486
1166,1893,-1.571646e+02,2.050165e+03,-1.751609e+02,-4.992679e-01,3.798601e+01,2.863400e+02,1421
1.171300e+03,1824,-2.263814e+02,2.050381e+03,-1.772327e+02,-1.769296e-01,3.949946e+01,2.922500e+02,1499
1.176500e+03,1923,-1.275914e+02,2.050591e+03,-1.894441e+02,-5.867148e-02,4.109394e+01,2.981600e+02,1388
1.181800e+03,1917,-1.338029e+02,2.050803e+03,-1.875101e+02,7.044663e-01,4.284322e+01,3.040600e+02,1350
1187,1830,-2.210080e+02,2.051008e+03,-1.852880e+02,3.900868e-01,4.469522e+01,3.099600e+02,1450
1.192200e+03,1792,-2.592109e+02,2.051211e+03,-1.822060e+02,1.079758e+00,4.669758e+01,3.158500e+02,1353
1.197400e+03,1864,-1.874116e+02,2.051412e+03,-1.758365e+02,1.153133e+00,4.886863e+01,3.217400e+02,1385
1.202600e+03,1910,-1.416102e+02,2.051610e+03,-1.857502e+02,1.622428e+00,5.122967e+01,3.276200e+02,1293
1.207800e+03,1847,-2.048068e+02,2.051807e+03,-1.792333e+02,1.218252e+00,5.380562e+01,3.335000e+02,1414
1.213100e+03,1969,-8.300537e+01,2.052005e+03,-1.827145e+02,2.769180e+00,5.668258e+01,3.393700e+02,1408
1.218300e+03,1849,-2.031984e+02,2.052198e+03,-1.631935e+02,1.764992e+00,5.978720e+01,3.452400e+02,1418
1.223500e+03,1877,-1.753898e+02,2.052390e+03,-1.652422e+02,1.593441e+00,6.321254e+01,3.511000e+02,1414
1.228700e+03,1769,-2.835796e+02,2.052580e+03,-1.550037e+02,1.377009e+00,6.700796e+01,3.569600e+02,1513
1.233800e+03,2002,-5.076434e+01,2.052764e+03,-1.374775e+02,7.319764e-01,7.114714e+01,3.628200e+02,1682
1239,1897,-1.559514e+02,2.052951e+03,-1.222357e+02,-9.538583e-01,7.586318e+01,3.686700e+02,1564
1.244200e+03,1920,-1.331372e+02,2.053137e+03,-1.122778e+02,6.378733e-01,8.116696e+01,3.745100e+02,1708
1.249400e+03,2093,3.967808e+01,2.053322e+03,-6.574743e+01,3.479583e-01,8.716654e+01,3.803500e+02,1664
1.254600e+03,1957,-9.650558e+01,2.053506e+03,-7.421652e+01,7.601133e-01,9.399612e+01,3.861900e+02,1821
1.259700e+03,1948,-1.056848e+02,2.053685e+03,-7.111276e+01,2.584500e+00,1.016628e+02,3.920200e+02,1879
1.264900e+03,2096,4.213325e+01,2.053867e+03,-4.329390e+01,2.886438e+00,1.106764e+02,3.978500e+02,1752
1.270100e+03,1944,-1.100480e+02,2.054048e+03,-4.490289e+01,3.282283e+00,1.211678e+02,4.036800e+02,1952
1.275200e+03,1920,-1.342251e+02,2.054225e+03,-3.865363e+01,6.204644e+00,1.332307e+02,4.094900e+02,2045
1.280400e+03,2116,6.159483e+01,2.054405e+03,-9.752983e-01,6.657575e+00,1.477880e+02,4.153100e+02,2034
1.285600e+03,2083,2.841515e+01,2.054585e+03,4.056058e+01,5.730958e+00,1.652250e+02,4.211200e+02,2043
1.290700e+03,2002,-5.276077e+01,2.054761e+03,6.409727e+01,9.951251e+00,1.859016e+02,4.269200e+02,1942
1.295800e+03,2213,1.580635e+02,2.054936e+03,1.119194e+02,1.142870e+01,2.111516e+02,4.327300e+02,1880
1301,2388,3.328844e+02,2.055116e+03,1.413135e+02,1.154289e+01,2.430562e+02,4.385200e+02,1948
1.306100e+03,2110,5.470881e+01,2.055291e+03,1.812796e+02,1.241626e+01,2.823408e+02,4.443100e+02,1855
1.311300e+03,2256,2.005296e+02,2.055470e+03,2.848169e+02,1.123655e+01,3.333048e+02,4.501000e+02,1919
1.316400e+03,2323,2.673537e+02,2.055646e+03,3.703536e+02,4.811992e+00,3.976538e+02,4.558900e+02,1965
1.321500e+03,2364,3.081775e+02,2.055822e+03,4.241762e+02,1.162900e+00,4.810081e+02,4.616600e+02,2021
1.326600e+03,2728,6.720009e+02,2.055999e+03,5.969984e+02,-9.637198e+00,5.890918e+02,4.674400e+02,1997
1.331800e+03,2813,7.568203e+02,2.056180e+03,7.381064e+02,-1.849850e+01,7.302858e+02,4.732100e+02,2013
1.336900e+03,2766,7.096427e+02,2.056357e+03,8.687851e+02,-2.490267e+01,8.997441e+02,4.789700e+02,2034
1342,3321,1.264464e+03,2.056536e+03,9.871775e+02,-3.038033e+01,1.086010e+03,4.847300e+02,1986
1.347100e+03,3245,1.188285e+03,2.056715e+03,1.061712e+03,-3.587839e+01,1.249176e+03,4.904900e+02,1912
