Data from RamanShift Node
Date: Wed Dec 04 15:41:18 GMT 2013
User: Ion2
Spectrometer: V532-0003
Autoset integration time: false
Trigger mode: 0
Integration Time (sec): 2.000000E1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Stray light correction enabled: false
XAxis mode: Wavelengths
Storing dark spectrum: false
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
94.776E0	3.840E2
1.0084E2	5.690E2
1.0689E2	4.560E2
1.1294E2	4.200E2
1.1898E2	4.870E2
1.2503E2	3.620E2
1.3106E2	4.310E2
1.3709E2	5.140E2
1.4312E2	5.330E2
1.4914E2	4.490E2
1.5516E2	4.010E2
1.6117E2	4.510E2
1.6718E2	4.490E2
1.7318E2	3.980E2
1.7918E2	4.900E2
1.8517E2	4.990E2
1.9116E2	4.980E2
1.9714E2	4.570E2
2.0312E2	4.570E2
2.091E2	4.470E2
2.1507E2	4.600E2
2.2103E2	5.200E2
2.2699E2	2.950E2
2.3295E2	3.480E2
2.389E2	4.560E2
2.4485E2	3.900E2
2.5079E2	3.580E2
2.5673E2	5.440E2
2.6266E2	4.050E2
2.6859E2	3.990E2
2.7451E2	3.270E2
2.8043E2	3.330E2
2.8634E2	4.050E2
2.9225E2	5.210E2
2.9816E2	5.250E2
3.0406E2	4.930E2
3.0996E2	3.370E2
3.1585E2	3.930E2
3.2174E2	4.690E2
3.2762E2	5.840E2
3.335E2	4.950E2
3.3937E2	6.030E2
3.4524E2	5.460E2
3.511E2	7.730E2
3.5696E2	11.43E2
3.6282E2	13.66E2
3.6867E2	16.95E2
3.7451E2	22.96E2
3.8035E2	26.42E2
3.8619E2	32.23E2
3.9202E2	36.62E2
3.9785E2	41.30E2
4.0368E2	43.80E2
4.0949E2	44.84E2
4.1531E2	43.38E2
4.2112E2	47.47E2
4.2692E2	47.82E2
4.3273E2	45.64E2
4.3852E2	46.84E2
4.4431E2	47.39E2
4.501E2	47.65E2
4.5589E2	48.51E2
4.6166E2	48.21E2
4.6744E2	47.96E2
4.7321E2	47.74E2
4.7897E2	49.10E2
4.8473E2	47.86E2
4.9049E2	47.54E2
4.9624E2	46.15E2
5.0199E2	46.54E2
5.0773E2	44.59E2
5.1347E2	44.17E2
5.1921E2	43.03E2
5.2494E2	40.81E2
5.3066E2	39.04E2
5.3638E2	39.23E2
5.421E2	36.70E2
5.4781E2	37.04E2
5.5352E2	35.36E2
5.5922E2	34.10E2
5.6492E2	32.68E2
5.7062E2	30.76E2
5.7631E2	29.89E2
5.8199E2	29.20E2
5.8768E2	30.57E2
5.9335E2	27.74E2
5.9903E2	26.56E2
6.0469E2	26.57E2
6.1036E2	26.41E2
6.1602E2	25.47E2
6.2167E2	24.30E2
6.2733E2	24.40E2
6.3297E2	23.74E2
6.3862E2	23.82E2
6.4425E2	24.40E2
6.4989E2	22.66E2
6.5552E2	22.49E2
6.6114E2	22.82E2
6.6676E2	22.98E2
6.7238E2	20.98E2
6.7799E2	21.19E2
6.836E2	20.83E2
6.892E2	20.79E2
6.948E2	21.80E2
7.004E2	21.71E2
7.0599E2	20.00E2
7.1158E2	22.52E2
7.1716E2	21.27E2
7.2274E2	22.22E2
7.2831E2	19.31E2
7.3388E2	20.91E2
7.3945E2	21.93E2
7.4501E2	23.30E2
7.5057E2	22.34E2
7.5612E2	21.82E2
7.6167E2	22.87E2
7.6721E2	22.88E2
7.7275E2	24.07E2
7.7829E2	25.59E2
7.8382E2	24.88E2
7.8935E2	26.44E2
7.9487E2	26.36E2
8.0039E2	26.23E2
8.059E2	26.10E2
8.1141E2	26.14E2
8.1692E2	26.04E2
8.2242E2	26.31E2
8.2792E2	25.97E2
8.3341E2	26.02E2
8.389E2	26.67E2
8.4439E2	26.75E2
8.4987E2	27.31E2
8.5535E2	28.92E2
8.6082E2	27.38E2
8.6629E2	29.43E2
8.7176E2	28.82E2
8.7722E2	30.63E2
8.8267E2	32.01E2
8.8813E2	33.56E2
8.9357E2	34.89E2
8.9902E2	36.15E2
9.0446E2	37.59E2
9.0989E2	39.46E2
9.1533E2	39.13E2
9.2075E2	41.21E2
9.2618E2	40.01E2
9.316E2	41.04E2
9.3701E2	40.10E2
9.4242E2	38.21E2
9.4783E2	36.83E2
9.5323E2	37.16E2
9.5863E2	36.49E2
9.6403E2	34.30E2
9.6942E2	33.81E2
9.748E2	34.11E2
9.8019E2	33.75E2
9.8556E2	31.19E2
9.9094E2	30.57E2
9.9631E2	29.81E2
10.017E2	28.80E2
10.07E2	28.33E2
10.124E2	25.72E2
10.178E2	26.56E2
10.231E2	24.07E2
10.284E2	24.44E2
10.338E2	25.06E2
10.391E2	24.17E2
10.445E2	25.03E2
10.498E2	25.53E2
10.551E2	23.89E2
10.604E2	24.14E2
10.658E2	24.92E2
10.711E2	25.55E2
10.764E2	26.22E2
10.817E2	25.32E2
10.87E2	23.78E2
10.923E2	23.26E2
10.976E2	23.11E2
11.029E2	24.67E2
11.082E2	22.83E2
11.134E2	20.97E2
11.187E2	21.39E2
11.24E2	21.46E2
11.293E2	22.79E2
11.345E2	20.79E2
